,Unnamed: 0.1,Unnamed: 0,b1,b2,theta_upper,theta_lower,fc,fd,pi,CC,DD,CD,DC,P1,P2,Mixed
459319,459319,459319.0,0.2,0.9,0.65,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459320,459320,459320.0,0.2,0.9,0.7,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459321,459321,459321.0,0.2,0.9,0.75,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459322,459322,459322.0,0.2,0.9,0.8,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459323,459323,459323.0,0.2,0.9,0.85,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459324,459324,459324.0,0.2,0.9,0.9,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459325,459325,459325.0,0.2,0.9,0.95,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459326,459326,459326.0,0.2,0.9,1.0,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459331,459331,459331.0,0.2,0.9,0.4,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459332,459332,459332.0,0.2,0.9,0.45,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459333,459333,459333.0,0.2,0.9,0.5,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459334,459334,459334.0,0.2,0.9,0.55,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459335,459335,459335.0,0.2,0.9,0.6,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459336,459336,459336.0,0.2,0.9,0.65,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459337,459337,459337.0,0.2,0.9,0.7,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459338,459338,459338.0,0.2,0.9,0.75,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459339,459339,459339.0,0.2,0.9,0.8,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459340,459340,459340.0,0.2,0.9,0.85,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459341,459341,459341.0,0.2,0.9,0.9,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459342,459342,459342.0,0.2,0.9,0.95,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459343,459343,459343.0,0.2,0.9,1.0,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459347,459347,459347.0,0.2,0.9,0.4,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459348,459348,459348.0,0.2,0.9,0.45,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459349,459349,459349.0,0.2,0.9,0.5,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459350,459350,459350.0,0.2,0.9,0.55,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459351,459351,459351.0,0.2,0.9,0.6,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459352,459352,459352.0,0.2,0.9,0.65,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459353,459353,459353.0,0.2,0.9,0.7,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459354,459354,459354.0,0.2,0.9,0.75,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459355,459355,459355.0,0.2,0.9,0.8,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459356,459356,459356.0,0.2,0.9,0.85,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459357,459357,459357.0,0.2,0.9,0.9,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459358,459358,459358.0,0.2,0.9,0.95,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459359,459359,459359.0,0.2,0.9,1.0,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459362,459362,459362.0,0.2,0.9,0.4,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459363,459363,459363.0,0.2,0.9,0.45,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459364,459364,459364.0,0.2,0.9,0.5,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459365,459365,459365.0,0.2,0.9,0.55,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459366,459366,459366.0,0.2,0.9,0.6,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459367,459367,459367.0,0.2,0.9,0.65,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459368,459368,459368.0,0.2,0.9,0.7,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459369,459369,459369.0,0.2,0.9,0.75,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459370,459370,459370.0,0.2,0.9,0.8,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459371,459371,459371.0,0.2,0.9,0.85,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459372,459372,459372.0,0.2,0.9,0.9,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459373,459373,459373.0,0.2,0.9,0.95,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459374,459374,459374.0,0.2,0.9,1.0,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459376,459376,459376.0,0.2,0.9,0.4,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459377,459377,459377.0,0.2,0.9,0.45,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459378,459378,459378.0,0.2,0.9,0.5,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459379,459379,459379.0,0.2,0.9,0.55,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459380,459380,459380.0,0.2,0.9,0.6,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459381,459381,459381.0,0.2,0.9,0.65,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459382,459382,459382.0,0.2,0.9,0.7,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459383,459383,459383.0,0.2,0.9,0.75,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459384,459384,459384.0,0.2,0.9,0.8,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459385,459385,459385.0,0.2,0.9,0.85,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459386,459386,459386.0,0.2,0.9,0.9,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459387,459387,459387.0,0.2,0.9,0.95,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459388,459388,459388.0,0.2,0.9,1.0,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459487,459487,459487.0,0.2,0.95,0.4,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459488,459488,459488.0,0.2,0.95,0.45,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459489,459489,459489.0,0.2,0.95,0.5,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459490,459490,459490.0,0.2,0.95,0.55,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459491,459491,459491.0,0.2,0.95,0.6,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459492,459492,459492.0,0.2,0.95,0.65,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459493,459493,459493.0,0.2,0.95,0.7,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459494,459494,459494.0,0.2,0.95,0.75,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459495,459495,459495.0,0.2,0.95,0.8,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459496,459496,459496.0,0.2,0.95,0.85,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459497,459497,459497.0,0.2,0.95,0.9,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459498,459498,459498.0,0.2,0.95,0.95,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459499,459499,459499.0,0.2,0.95,1.0,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459506,459506,459506.0,0.2,0.95,0.4,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459507,459507,459507.0,0.2,0.95,0.45,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459508,459508,459508.0,0.2,0.95,0.5,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459509,459509,459509.0,0.2,0.95,0.55,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459510,459510,459510.0,0.2,0.95,0.6,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459511,459511,459511.0,0.2,0.95,0.65,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459512,459512,459512.0,0.2,0.95,0.7,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459513,459513,459513.0,0.2,0.95,0.75,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459514,459514,459514.0,0.2,0.95,0.8,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459515,459515,459515.0,0.2,0.95,0.85,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459516,459516,459516.0,0.2,0.95,0.9,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459517,459517,459517.0,0.2,0.95,0.95,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459518,459518,459518.0,0.2,0.95,1.0,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459524,459524,459524.0,0.2,0.95,0.4,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459525,459525,459525.0,0.2,0.95,0.45,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459526,459526,459526.0,0.2,0.95,0.5,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459527,459527,459527.0,0.2,0.95,0.55,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459528,459528,459528.0,0.2,0.95,0.6,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459529,459529,459529.0,0.2,0.95,0.65,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459530,459530,459530.0,0.2,0.95,0.7,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459531,459531,459531.0,0.2,0.95,0.75,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459532,459532,459532.0,0.2,0.95,0.8,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459533,459533,459533.0,0.2,0.95,0.85,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459534,459534,459534.0,0.2,0.95,0.9,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459535,459535,459535.0,0.2,0.95,0.95,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459536,459536,459536.0,0.2,0.95,1.0,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459541,459541,459541.0,0.2,0.95,0.4,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459542,459542,459542.0,0.2,0.95,0.45,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459543,459543,459543.0,0.2,0.95,0.5,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459544,459544,459544.0,0.2,0.95,0.55,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459545,459545,459545.0,0.2,0.95,0.6,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459546,459546,459546.0,0.2,0.95,0.65,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459547,459547,459547.0,0.2,0.95,0.7,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459548,459548,459548.0,0.2,0.95,0.75,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459549,459549,459549.0,0.2,0.95,0.8,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459550,459550,459550.0,0.2,0.95,0.85,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459551,459551,459551.0,0.2,0.95,0.9,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459552,459552,459552.0,0.2,0.95,0.95,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459553,459553,459553.0,0.2,0.95,1.0,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459557,459557,459557.0,0.2,0.95,0.4,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459558,459558,459558.0,0.2,0.95,0.45,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459559,459559,459559.0,0.2,0.95,0.5,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459560,459560,459560.0,0.2,0.95,0.55,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459561,459561,459561.0,0.2,0.95,0.6,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459562,459562,459562.0,0.2,0.95,0.65,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459563,459563,459563.0,0.2,0.95,0.7,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459564,459564,459564.0,0.2,0.95,0.75,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459565,459565,459565.0,0.2,0.95,0.8,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459566,459566,459566.0,0.2,0.95,0.85,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459567,459567,459567.0,0.2,0.95,0.9,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459568,459568,459568.0,0.2,0.95,0.95,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459569,459569,459569.0,0.2,0.95,1.0,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459572,459572,459572.0,0.2,0.95,0.4,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459573,459573,459573.0,0.2,0.95,0.45,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459574,459574,459574.0,0.2,0.95,0.5,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459575,459575,459575.0,0.2,0.95,0.55,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459576,459576,459576.0,0.2,0.95,0.6,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459577,459577,459577.0,0.2,0.95,0.65,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459578,459578,459578.0,0.2,0.95,0.7,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459579,459579,459579.0,0.2,0.95,0.75,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459580,459580,459580.0,0.2,0.95,0.8,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459581,459581,459581.0,0.2,0.95,0.85,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459582,459582,459582.0,0.2,0.95,0.9,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459583,459583,459583.0,0.2,0.95,0.95,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459584,459584,459584.0,0.2,0.95,1.0,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459586,459586,459586.0,0.2,0.95,0.4,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459587,459587,459587.0,0.2,0.95,0.45,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459588,459588,459588.0,0.2,0.95,0.5,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459589,459589,459589.0,0.2,0.95,0.55,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459590,459590,459590.0,0.2,0.95,0.6,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459591,459591,459591.0,0.2,0.95,0.65,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459592,459592,459592.0,0.2,0.95,0.7,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459593,459593,459593.0,0.2,0.95,0.75,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459594,459594,459594.0,0.2,0.95,0.8,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459595,459595,459595.0,0.2,0.95,0.85,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459596,459596,459596.0,0.2,0.95,0.9,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459597,459597,459597.0,0.2,0.95,0.95,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459598,459598,459598.0,0.2,0.95,1.0,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459599,459599,459599.0,0.2,0.95,0.4,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459600,459600,459600.0,0.2,0.95,0.45,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459601,459601,459601.0,0.2,0.95,0.5,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459602,459602,459602.0,0.2,0.95,0.55,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459603,459603,459603.0,0.2,0.95,0.6,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459604,459604,459604.0,0.2,0.95,0.65,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459605,459605,459605.0,0.2,0.95,0.7,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459606,459606,459606.0,0.2,0.95,0.75,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459607,459607,459607.0,0.2,0.95,0.8,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459608,459608,459608.0,0.2,0.95,0.85,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459609,459609,459609.0,0.2,0.95,0.9,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459610,459610,459610.0,0.2,0.95,0.95,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459611,459611,459611.0,0.2,0.95,1.0,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459698,459698,459698.0,0.2,1.0,0.45,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459699,459699,459699.0,0.2,1.0,0.5,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459700,459700,459700.0,0.2,1.0,0.55,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459701,459701,459701.0,0.2,1.0,0.6,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459702,459702,459702.0,0.2,1.0,0.65,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459703,459703,459703.0,0.2,1.0,0.7,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459704,459704,459704.0,0.2,1.0,0.75,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459705,459705,459705.0,0.2,1.0,0.8,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459706,459706,459706.0,0.2,1.0,0.85,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459707,459707,459707.0,0.2,1.0,0.9,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459708,459708,459708.0,0.2,1.0,0.95,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459709,459709,459709.0,0.2,1.0,1.0,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459717,459717,459717.0,0.2,1.0,0.45,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459718,459718,459718.0,0.2,1.0,0.5,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459719,459719,459719.0,0.2,1.0,0.55,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459720,459720,459720.0,0.2,1.0,0.6,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459721,459721,459721.0,0.2,1.0,0.65,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459722,459722,459722.0,0.2,1.0,0.7,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459723,459723,459723.0,0.2,1.0,0.75,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459724,459724,459724.0,0.2,1.0,0.8,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459725,459725,459725.0,0.2,1.0,0.85,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459726,459726,459726.0,0.2,1.0,0.9,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459727,459727,459727.0,0.2,1.0,0.95,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459728,459728,459728.0,0.2,1.0,1.0,0.05,1,1,0.5,False,False,True,True,0.5,0.5,True
459735,459735,459735.0,0.2,1.0,0.45,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459736,459736,459736.0,0.2,1.0,0.5,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459737,459737,459737.0,0.2,1.0,0.55,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459738,459738,459738.0,0.2,1.0,0.6,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459739,459739,459739.0,0.2,1.0,0.65,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459740,459740,459740.0,0.2,1.0,0.7,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459741,459741,459741.0,0.2,1.0,0.75,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459742,459742,459742.0,0.2,1.0,0.8,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459743,459743,459743.0,0.2,1.0,0.85,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459744,459744,459744.0,0.2,1.0,0.9,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459745,459745,459745.0,0.2,1.0,0.95,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459746,459746,459746.0,0.2,1.0,1.0,0.1,1,1,0.5,False,False,True,True,0.5,0.5,True
459752,459752,459752.0,0.2,1.0,0.45,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459753,459753,459753.0,0.2,1.0,0.5,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459754,459754,459754.0,0.2,1.0,0.55,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459755,459755,459755.0,0.2,1.0,0.6,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459756,459756,459756.0,0.2,1.0,0.65,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459757,459757,459757.0,0.2,1.0,0.7,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459758,459758,459758.0,0.2,1.0,0.75,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459759,459759,459759.0,0.2,1.0,0.8,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459760,459760,459760.0,0.2,1.0,0.85,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459761,459761,459761.0,0.2,1.0,0.9,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459762,459762,459762.0,0.2,1.0,0.95,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459763,459763,459763.0,0.2,1.0,1.0,0.15,1,1,0.5,False,False,True,True,0.5,0.5,True
459768,459768,459768.0,0.2,1.0,0.45,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459769,459769,459769.0,0.2,1.0,0.5,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459770,459770,459770.0,0.2,1.0,0.55,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459771,459771,459771.0,0.2,1.0,0.6,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459772,459772,459772.0,0.2,1.0,0.65,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459773,459773,459773.0,0.2,1.0,0.7,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459774,459774,459774.0,0.2,1.0,0.75,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459775,459775,459775.0,0.2,1.0,0.8,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459776,459776,459776.0,0.2,1.0,0.85,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459777,459777,459777.0,0.2,1.0,0.9,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459778,459778,459778.0,0.2,1.0,0.95,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459779,459779,459779.0,0.2,1.0,1.0,0.2,1,1,0.5,False,False,True,True,0.5,0.5,True
459783,459783,459783.0,0.2,1.0,0.45,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459784,459784,459784.0,0.2,1.0,0.5,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459785,459785,459785.0,0.2,1.0,0.55,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459786,459786,459786.0,0.2,1.0,0.6,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459787,459787,459787.0,0.2,1.0,0.65,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459788,459788,459788.0,0.2,1.0,0.7,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459789,459789,459789.0,0.2,1.0,0.75,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459790,459790,459790.0,0.2,1.0,0.8,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459791,459791,459791.0,0.2,1.0,0.85,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459792,459792,459792.0,0.2,1.0,0.9,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459793,459793,459793.0,0.2,1.0,0.95,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459794,459794,459794.0,0.2,1.0,1.0,0.25,1,1,0.5,False,False,True,True,0.5,0.5,True
459797,459797,459797.0,0.2,1.0,0.45,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459798,459798,459798.0,0.2,1.0,0.5,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459799,459799,459799.0,0.2,1.0,0.55,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459800,459800,459800.0,0.2,1.0,0.6,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459801,459801,459801.0,0.2,1.0,0.65,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459802,459802,459802.0,0.2,1.0,0.7,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459803,459803,459803.0,0.2,1.0,0.75,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459804,459804,459804.0,0.2,1.0,0.8,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459805,459805,459805.0,0.2,1.0,0.85,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459806,459806,459806.0,0.2,1.0,0.9,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459807,459807,459807.0,0.2,1.0,0.95,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459808,459808,459808.0,0.2,1.0,1.0,0.3,1,1,0.5,False,False,True,True,0.5,0.5,True
459810,459810,459810.0,0.2,1.0,0.45,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459811,459811,459811.0,0.2,1.0,0.5,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459812,459812,459812.0,0.2,1.0,0.55,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459813,459813,459813.0,0.2,1.0,0.6,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459814,459814,459814.0,0.2,1.0,0.65,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459815,459815,459815.0,0.2,1.0,0.7,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459816,459816,459816.0,0.2,1.0,0.75,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459817,459817,459817.0,0.2,1.0,0.8,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459818,459818,459818.0,0.2,1.0,0.85,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459819,459819,459819.0,0.2,1.0,0.9,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459820,459820,459820.0,0.2,1.0,0.95,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459821,459821,459821.0,0.2,1.0,1.0,0.35,1,1,0.5,False,False,True,True,0.5,0.5,True
459900,459900,459900.0,0.25,0.3,0.05,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
459901,459901,459901.0,0.25,0.3,0.1,0.0,1,1,0.5,False,False,True,True,0.5,0.5,True
